temperature,pressure,mass_ratio,H2S_conv,CS2_conv,naphthalene,p_Xylene,toluene,benzene,H2S,methane
10,20,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
20,20,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
30,20,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
40,20,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
50,20,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
60,20,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
70,20,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
80,20,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
90,20,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
100,20,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
110,20,2.56,1.2255005201837959e-05,0.0,0.0,0.0,0.0,0.0,14.5699,79.2263
120,20,2.56,1.2255005201837959e-05,0.0,0.0,0.0,0.0,0.0,14.5699,79.2262
130,20,2.56,1.911838617900642e-05,0.0,0.0,0.0,0.0,0.0,14.5698,79.2262
140,20,2.56,3.284514813346526e-05,0.0,0.0,0.0,0.0,0.0,14.5696,79.2261
150,20,2.56,3.970852911063372e-05,0.0,0.0,0.0,0.0,0.0,14.5695,79.226
160,20,2.56,6.0298672042139106e-05,0.0,0.0,0.0,0.0,0.0,14.5692,79.2259
170,20,2.56,8.08888149737664e-05,0.0,0.0,0.0,0.0,0.0,14.5689,79.2257
180,20,2.56,0.00010834233888244024,0.0,0.0,0.0,0.0,0.0,14.5685,79.2256
190,20,2.56,0.00014265924376840447,0.0,0.0,0.0,0.0,0.0,14.568,79.2253
200,20,2.56,0.00018383952963153715,0.0,0.0,0.0,0.0,0.0,14.5674,79.225
210,20,2.56,0.00023188319647171637,0.0,0.0,0.0,0.0,0.0,14.5667,79.2247
220,20,2.56,0.0003005170062436448,0.045454545454545574,0.0,0.0,0.0,0.0,14.5658,79.2242
230,20,2.56,0.0003760141969926198,0.07142857142857147,0.0,0.0,0.0,0.0,14.5648,79.2237
240,20,2.56,0.0004721015306732221,0.08823529411764704,0.0,0.0,0.0,0.0001,14.5636,79.2231
250,20,2.56,0.0005887790072853298,0.18604651162790697,0.0,0.0,0.0001,0.0001,14.5624,79.2225
260,20,2.56,0.0007191832458518963,0.24528301886792453,0.0001,0.0,0.0001,0.0002,14.561,79.2218
270,20,2.56,0.0008770410083271367,0.3125,0.0001,0.0,0.0002,0.0003,14.5596,79.221
280,20,2.56,0.0010692156756882192,0.3974358974358974,0.0002,0.0001,0.0003,0.0005,14.558,79.2203
290,20,2.56,0.0012819804859810512,0.4623655913978494,0.0002,0.0001,0.0005,0.0007,14.5563,79.2194
300,20,2.56,0.0015290622011596034,0.5357142857142857,0.0003,0.0001,0.0006,0.001,14.5546,79.2185
310,20,2.56,0.0018173242022014103,0.5984848484848485,0.0004,0.0001,0.0009,0.0013,14.5526,79.2175
320,20,2.56,0.0021399031081290594,0.6602564102564102,0.0005,0.0002,0.0011,0.0017,14.5505,79.2164
330,20,2.56,0.0025105256808970098,0.7103825136612022,0.0006,0.0002,0.0014,0.0022,14.5482,79.2153
340,20,2.56,0.0029291919205052613,0.7511737089201879,0.0008,0.0003,0.0017,0.0027,14.5456,79.214
350,20,2.56,0.003395901826953814,0.7935222672064777,0.001,0.0004,0.0021,0.0033,14.5428,79.2125
360,20,2.56,0.003917518781219836,0.8280701754385965,0.0012,0.0004,0.0026,0.0039,14.5397,79.2109
370,20,2.56,0.004500906164280496,0.8567073170731707,0.0014,0.0005,0.003,0.0047,14.5363,79.2092
380,20,2.56,0.005146063976135795,0.8826666666666666,0.0016,0.0006,0.0036,0.0055,14.5325,79.2073
390,20,2.56,0.005852992216785853,0.903755868544601,0.0019,0.0007,0.0042,0.0064,14.5284,79.2052
400,20,2.56,0.006635417648184886,0.9213250517598344,0.0022,0.0008,0.0048,0.0074,14.5238,79.2029
410,20,2.56,0.007486476889355726,0.9377289377289377,0.0025,0.0009,0.0055,0.0085,14.5188,79.2003
420,20,2.56,0.008419896702252832,0.9495114006514658,0.0029,0.0011,0.0063,0.0097,14.5133,79.1975
430,20,2.56,0.00943567708687608,0.9592430858806406,0.0033,0.0012,0.0072,0.011,14.5072,79.1944
440,20,2.56,0.010533818043225594,0.9674054758800521,0.0037,0.0014,0.0081,0.0124,14.5006,79.191
450,20,2.56,0.011721182952278543,0.9742388758782202,0.0041,0.0015,0.009,0.0139,14.4935,79.1874
460,20,2.56,0.012997771814034923,0.9799366420274551,0.0046,0.0017,0.0101,0.0155,14.4857,79.1834
470,20,2.56,0.014370448009471785,0.9837631327602675,0.0051,0.0019,0.0112,0.0172,14.4772,79.1791
480,20,2.56,0.01583921153858925,0.987001733102253,0.0056,0.0021,0.0124,0.019,14.4682,79.1745
490,20,2.56,0.017410925782364486,0.9897476340694007,0.0062,0.0023,0.0136,0.0209,14.4585,79.1695
500,20,2.56,0.019078727359820323,0.9920863309352519,0.0068,0.0026,0.015,0.023,14.4481,79.1642
510,20,2.56,0.0208563430329111,0.993421052631579,0.0075,0.0028,0.0164,0.0252,14.437,79.1586
520,20,2.56,0.022743772801636815,0.9945684972842486,0.0081,0.0031,0.0179,0.0275,14.4252,79.1526
530,20,2.56,0.0247341532850203,0.995560488346282,0.0089,0.0033,0.0195,0.0299,14.4127,79.1462
540,20,2.56,0.026834347864038727,0.9964194373401534,0.0096,0.0036,0.0211,0.0325,14.3995,79.1395
550,20,2.56,0.02905121991966926,0.9971658006613132,0.0104,0.0039,0.0229,0.0352,14.3855,79.1324
560,20,2.56,0.03138476945191202,0.9973753280839895,0.0113,0.0042,0.0247,0.038,14.3708,79.1249
570,20,2.56,0.03382813307978973,0.9979707792207793,0.0121,0.0046,0.0267,0.041,14.3554,79.1171
580,20,2.56,0.03638817418427954,0.998113919275745,0.0131,0.0049,0.0287,0.0441,14.3393,79.1088
590,20,2.56,0.03906489276538145,0.9985945186226282,0.014,0.0053,0.0308,0.0474,14.3224,79.1002
600,20,2.56,0.04185828882309548,0.9986885245901639,0.015,0.0057,0.033,0.0508,14.3047,79.0912
610,20,2.56,0.04476836235742173,0.9987733823980374,0.0161,0.0061,0.0353,0.0543,14.2863,79.0819
620,20,2.56,0.04780197674933726,0.9991384261918437,0.0172,0.0065,0.0377,0.058,14.2672,79.0721
630,20,2.56,0.05094540523688773,0.9991918103448275,0.0183,0.0069,0.0402,0.0619,14.2473,79.062
640,20,2.56,0.05421237458202748,0.9992403140035452,0.0195,0.0073,0.0428,0.0658,14.2267,79.0515
650,20,2.56,0.05759602140377946,0.9992850333651095,0.0207,0.0078,0.0455,0.0699,14.2053,79.0406
660,20,2.56,0.06109634570214354,0.999325994158616,0.022,0.0083,0.0482,0.0742,14.1831,79.0293
670,20,2.56,0.06471334747711974,0.9993635977938057,0.0233,0.0088,0.0511,0.0786,14.1602,79.0177
680,20,2.56,0.06844702672870803,0.9995988768551946,0.0246,0.0093,0.054,0.0831,14.1366,79.0057
690,20,2.56,0.07229052007593138,0.9996202050892519,0.026,0.0098,0.0571,0.0878,14.1123,78.9933
700,20,2.56,0.07625069089976685,0.9996399639963996,0.0274,0.0103,0.0602,0.0926,14.0873,78.9805
710,20,2.56,0.08032067581923714,0.9996582365003418,0.0289,0.0109,0.0634,0.0976,14.0615,78.9674
720,20,2.56,0.08450733821531965,0.9996751137102015,0.0304,0.0114,0.0667,0.1026,14.035,78.9539
730,20,2.56,0.08879695132605994,0.9996908332045139,0.0319,0.012,0.0701,0.1079,14.0079,78.9401
740,20,2.56,0.09320324191341246,0.9997054491899853,0.0335,0.0126,0.0736,0.1132,13.98,78.9259
750,20,2.56,0.09771248321542263,0.9997190221972464,0.0351,0.0132,0.0772,0.1187,13.9515,78.9114
760,20,2.56,0.10232467523209056,0.9997316876844647,0.0368,0.0138,0.0808,0.1243,13.9223,78.8965
770,20,2.56,0.10703981796341626,0.9997435239805078,0.0385,0.0145,0.0845,0.13,13.8924,78.8813
780,20,2.56,0.11185791140939974,0.99975457111302,0.0402,0.0151,0.0883,0.1359,13.862,78.8658
790,20,2.56,0.11677209218906381,0.999764899494534,0.042,0.0158,0.0922,0.1418,13.8308,78.85
800,20,2.56,0.12178922368338567,0.9997745716862038,0.0438,0.0165,0.0962,0.1479,13.7991,78.8338
810,20,2.56,0.12689557913041094,0.9997836434443964,0.0456,0.0172,0.1002,0.1541,13.7668,78.8174
820,20,2.56,0.13209802191111672,0.9997921646056324,0.0475,0.0179,0.1043,0.1605,13.7338,78.8006
830,20,2.56,0.13738968864452591,0.9998001798381457,0.0494,0.0186,0.1085,0.1669,13.7003,78.7836
840,20,2.56,0.14277744271161572,0.9998077107970388,0.0513,0.0193,0.1128,0.1734,13.6663,78.7662
850,20,2.56,0.1482406939694546,0.9998148148148148,0.0533,0.0201,0.1171,0.1801,13.6317,78.7486
860,20,2.56,0.153800032560974,0.99982149232417,0.0553,0.0208,0.1215,0.1868,13.5965,78.7307
870,20,2.56,0.15943486834324244,0.9998278088678433,0.0573,0.0216,0.1259,0.1937,13.5609,78.7125
880,20,2.56,0.1651452013162599,0.9998337627794863,0.0594,0.0223,0.1304,0.2006,13.5247,78.6941
890,20,2.56,0.1709378948610036,0.9998393961294467,0.0615,0.0231,0.135,0.2077,13.488,78.6755
900,20,2.56,0.1768060855964963,0.9998447204968944,0.0636,0.0239,0.1396,0.2148,13.4509,78.6565
910,20,2.56,0.18274977352273797,0.9998497709006234,0.0657,0.0247,0.1443,0.222,13.4133,78.6374
920,20,2.56,0.1887552318777744,0.9997818340484329,0.0679,0.0255,0.1491,0.2293,13.3752,78.618
930,20,2.56,0.1948361874235599,0.999788643088629,0.07,0.0264,0.1539,0.2367,13.3367,78.5984
940,20,2.56,0.20097891339813995,0.9997951099576561,0.0723,0.0272,0.1587,0.2441,13.2978,78.5786
950,20,2.56,0.20719027318249192,0.9998012455280244,0.0745,0.028,0.1636,0.2517,13.2585,78.5586
960,20,2.56,0.21345654001466122,0.9998070863610058,0.0767,0.0289,0.1686,0.2593,13.2189,78.5384
970,20,2.56,0.2197845772756253,0.9998126405196103,0.079,0.0297,0.1736,0.267,13.1788,78.518
980,20,2.56,0.22617438496538414,0.9998179280208777,0.0813,0.0306,0.1786,0.2747,13.1384,78.4975
990,20,2.56,0.23261223632198313,0.9998229670718753,0.0836,0.0315,0.1837,0.2826,13.0976,78.4767
1000,20,2.56,0.23910499472639962,0.9998277742694759,0.086,0.0324,0.1889,0.2905,13.0565,78.4558
1010,20,2.56,0.2456457967976564,0.9997764738753843,0.0883,0.0332,0.194,0.2984,13.0151,78.4347
1020,20,2.56,0.2522346425357535,0.9997823129251701,0.0907,0.0341,0.1992,0.3064,12.9734,78.4135
1030,20,2.56,0.2588715319406909,0.999787899676547,0.0931,0.035,0.2045,0.3145,12.9313,78.3921
1040,20,2.56,0.26554960163149127,0.9997932282243474,0.0955,0.0359,0.2097,0.3226,12.8891,78.3705
1050,20,2.56,0.27226885160815495,0.9997983362742627,0.0979,0.0368,0.215,0.3307,12.8465,78.3489
1060,20,2.56,0.2790292818706816,0.9997540338449429,0.1003,0.0378,0.2204,0.339,12.8037,78.3271
1070,20,2.56,0.2858308924190714,0.9997598809009268,0.1027,0.0387,0.2258,0.3472,12.7606,78.3052
1080,20,2.56,0.29265995649137,0.9997654894235729,0.1052,0.0396,0.2311,0.3555,12.7174,78.2831
1090,20,2.56,0.2995302008495316,0.9997708629302048,0.1077,0.0405,0.2366,0.3638,12.6739,78.261
1100,20,2.56,0.306427898731602,0.9997312189221879,0.1102,0.0415,0.242,0.3722,12.6302,78.2387
1110,20,2.56,0.3133599135185582,0.9997371648852287,0.1126,0.0424,0.2475,0.3806,12.5863,78.2164
1120,20,2.56,0.32031251844844605,0.9997428755088923,0.1151,0.0433,0.253,0.3891,12.5423,78.194
1130,20,2.56,0.3272925769022427,0.9997483643683945,0.1176,0.0443,0.2585,0.3976,12.498,78.1715
1140,20,2.56,0.33430008887994805,0.9997125728833045,0.1202,0.0452,0.264,0.4061,12.4537,78.1489
1150,20,2.56,0.3413281910005849,0.9997184911123622,0.1227,0.0462,0.2696,0.4146,12.4091,78.1262
1160,20,2.56,0.3483768832641534,0.9996847911741529,0.1252,0.0471,0.2751,0.4232,12.3645,78.1035
1170,20,2.56,0.35544616567065335,0.9996910600502028,0.1278,0.0481,0.2807,0.4317,12.3197,78.0807
1180,20,2.56,0.36253603822008484,0.9996970959070085,0.1303,0.0491,0.2863,0.4403,12.2748,78.0578
1190,20,2.56,0.3696327741504936,0.9996657754010695,0.1329,0.05,0.2919,0.449,12.2298,78.0349
1200,20,2.56,0.3767501002238339,0.999672083363696,0.1354,0.051,0.2975,0.4576,12.1848,78.012
1210,20,2.56,0.3838742896781513,0.9996424101555517,0.138,0.0519,0.3032,0.4662,12.1396,77.989
1220,20,2.56,0.39100534251344593,0.9996489380375637,0.1405,0.0529,0.3088,0.4749,12.0944,77.966
1230,20,2.56,0.398150122110695,0.9996207681169413,0.1431,0.0539,0.3144,0.4836,12.0491,77.9429
1240,20,2.56,0.40530176508892124,0.9995935923053477,0.1457,0.0548,0.3201,0.4923,12.0038,77.9199
1250,20,2.56,0.41246027144812464,0.9996006389776358,0.1482,0.0558,0.3257,0.5009,11.9584,77.8968
1260,20,2.56,0.4196187778073279,0.9995747325722136,0.1508,0.0568,0.3314,0.5096,11.9131,77.8737
1270,20,2.56,0.4267772841665313,0.9995818725676241,0.1534,0.0577,0.337,0.5183,11.8677,77.8506
1280,20,2.56,0.4339357905257347,0.9995571442128239,0.156,0.0587,0.3427,0.527,11.8223,77.8275
1290,20,2.56,0.4410942968849382,0.9995332047052966,0.1585,0.0597,0.3483,0.5357,11.7769,77.8043
1300,20,2.56,0.4482528032441416,0.9995100290920227,0.1611,0.0606,0.3539,0.5444,11.7315,77.7813
1310,20,2.56,0.4553975828413906,0.9994875813841331,0.1637,0.0616,0.3596,0.553,11.6862,77.7582
1320,20,2.56,0.4625354990576624,0.9994658119658121,0.1662,0.0626,0.3652,0.5617,11.6409,77.7351
1330,20,2.56,0.46966655189295703,0.9994739303249942,0.1688,0.0635,0.3708,0.5703,11.5957,77.7121
1340,20,2.56,0.4767907413472745,0.9994529855473023,0.1713,0.0645,0.3764,0.579,11.5505,77.6891
1350,20,2.56,0.4838943406586604,0.9994326563031886,0.1739,0.0655,0.3821,0.5876,11.5054,77.6662
1360,20,2.56,0.49098421320809194,0.9994128994380609,0.1764,0.0664,0.3876,0.5962,11.4604,77.6432
1370,20,2.56,0.49806035899556916,0.9993661117848087,0.179,0.0674,0.3932,0.6048,11.4155,77.6204
1380,20,2.56,0.5051159146401147,0.9993477906407956,0.1815,0.0683,0.3988,0.6133,11.3707,77.5976
1390,20,2.56,0.5121440167607516,0.9993299383543286,0.184,0.0693,0.4043,0.6218,11.3261,77.5749
1400,20,2.56,0.5191515287384569,0.9993125512281537,0.1865,0.0702,0.4098,0.6303,11.2816,77.5522
1410,20,2.56,0.5261384505732307,0.9992694826371676,0.189,0.0712,0.4153,0.6388,11.2373,77.5297
1420,20,2.56,0.5330910555031186,0.9992532701617056,0.1915,0.0721,0.4208,0.6472,11.1931,77.5072
1430,20,2.56,0.5400093435281206,0.9992374173868835,0.194,0.073,0.4263,0.6556,11.1492,77.4848
1440,20,2.56,0.5469001780292138,0.9991968274685006,0.1965,0.074,0.4317,0.664,11.1054,77.4625
1450,20,2.56,0.553756695625421,0.9991819736744254,0.1989,0.0749,0.4371,0.6723,11.0618,77.4404
1460,20,2.56,0.5605720329357652,0.9991429550908468,0.2014,0.0758,0.4425,0.6805,11.0185,77.4183
1470,20,2.56,0.5673461899602462,0.9991047881735259,0.2038,0.0767,0.4478,0.6887,10.9755,77.3964
1480,20,2.56,0.5740791666988642,0.9990913873081153,0.2062,0.0776,0.4531,0.6969,10.9327,77.3746
1490,20,2.56,0.5807640997706418,0.9990545746767828,0.2086,0.0785,0.4584,0.705,10.8902,77.353
1500,20,2.56,0.5874009891755793,0.9990185081323611,0.211,0.0794,0.4636,0.713,10.8479,77.3315
1510,20,2.56,0.5939898349136763,0.9989831761878349,0.2134,0.0803,0.4688,0.721,10.806,77.3102
1520,20,2.56,0.6005169102229786,0.998948523361068,0.2157,0.0812,0.4739,0.7289,10.7645,77.289
1530,20,2.56,0.6069959418654408,0.9989145183175033,0.218,0.0821,0.479,0.7367,10.7233,77.268
10,21,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
20,21,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
30,21,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
40,21,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
50,21,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
60,21,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
70,21,2.56,1.4717567524989628e-06,0.0,0.0,0.0,0.0,0.0,14.5701,79.2263
80,21,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
90,21,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
100,21,2.56,5.391624224669498e-06,0.0,0.0,0.0,0.0,0.0,14.57,79.2263
110,21,2.56,1.2255005201837959e-05,0.0,0.0,0.0,0.0,0.0,14.5699,79.2263
120,21,2.56,1.2255005201837959e-05,0.0,0.0,0.0,0.0,0.0,14.5699,79.2262
130,21,2.56,1.911838617900642e-05,0.0,0.0,0.0,0.0,0.0,14.5698,79.2262
140,21,2.56,3.284514813346526e-05,0.0,0.0,0.0,0.0,0.0,14.5696,79.2261
150,21,2.56,3.970852911063372e-05,0.0,0.0,0.0,0.0,0.0,14.5695,79.226
160,21,2.56,6.0298672042139106e-05,0.0,0.0,0.0,0.0,0.0,14.5692,79.2259
170,21,2.56,8.08888149737664e-05,0.0,0.0,0.0,0.0,0.0,14.5689,79.2258
180,21,2.56,0.00010147895790527178,0.0,0.0,0.0,0.0,0.0,14.5686,79.2256
190,21,2.56,0.000135795862791236,0.0,0.0,0.0,0.0,0.0,14.5681,79.2253
200,21,2.56,0.00017697614865424678,0.0,0.0,0.0,0.0,0.0,14.5675,79.225
210,21,2.56,0.00022501981549454792,0.0,0.0,0.0,0.0,0.0,14.5668,79.2247
220,21,2.56,0.00029365362526647635,0.0,0.0,0.0,0.0,0.0,14.5659,79.2242
230,21,2.56,0.00036915081601545134,0.0740740740740741,0.0,0.0,0.0,0.0,14.5649,79.2237
240,21,2.56,0.00046523814969605366,0.11764705882352934,0.0,0.0,0.0,0.0001,14.5638,79.2232
250,21,2.56,0.0005750522453309929,0.1666666666666666,0.0,0.0,0.0001,0.0001,14.5625,79.2226
260,21,2.56,0.0007054564838975593,0.25,0.0001,0.0,0.0001,0.0002,14.5612,79.2219
270,21,2.56,0.0008633142463727997,0.31746031746031744,0.0001,0.0,0.0002,0.0003,14.5598,79.2212
280,21,2.56,0.0010417621517795454,0.39473684210526316,0.0002,0.0001,0.0003,0.0005,14.5583,79.2204
290,21,2.56,0.0012545269620722554,0.4782608695652174,0.0002,0.0001,0.0005,0.0007,14.5567,79.2196
300,21,2.56,0.0015016086772509296,0.5412844036697247,0.0003,0.0001,0.0006,0.001,14.5549,79.2187
310,21,2.56,0.001783007297315446,0.6076923076923076,0.0004,0.0001,0.0009,0.0013,14.553,79.2177
320,21,2.56,0.0020987228222659267,0.6601307189542484,0.0005,0.0002,0.0011,0.0017,14.551,79.2167
330,21,2.56,0.0024624820140567087,0.7150837988826816,0.0006,0.0002,0.0014,0.0021,14.5487,79.2155
340,21,2.56,0.0028674214917106234,0.7559808612440191,0.0008,0.0003,0.0017,0.0026,14.5462,79.2142
350,21,2.56,0.003327268017182007,0.7983539094650206,0.001,0.0004,0.0021,0.0032,14.5434,79.2128
360,21,2.56,0.003842021590470861,0.8285714285714286,0.0011,0.0004,0.0025,0.0039,14.5404,79.2113
370,21,2.56,0.004411682211577062,0.8598130841121495,0.0014,0.0005,0.003,0.0046,14.537,79.2096
380,21,2.56,0.005043113261478024,0.8858695652173912,0.0016,0.0006,0.0035,0.0054,14.5334,79.2077
390,21,2.56,0.005743178121150914,0.9066985645933014,0.0019,0.0007,0.0041,0.0063,14.5293,79.2056
400,21,2.56,0.00650501340961832,0.9240506329113924,0.0022,0.0008,0.0047,0.0073,14.5248,79.2034
410,21,2.56,0.007349209269812113,0.9383177570093458,0.0025,0.0009,0.0054,0.0084,14.5199,79.2008
420,21,2.56,0.00826203893977759,0.9518272425249169,0.0028,0.0011,0.0062,0.0095,14.5145,79.1981
430,21,2.56,0.009257229181469335,0.9614814814814814,0.0032,0.0012,0.007,0.0108,14.5085,79.195
440,21,2.56,0.010334779994887343,0.9694555112881806,0.0036,0.0014,0.0079,0.0122,14.502,79.1917
450,21,2.56,0.011501554761008663,0.9761336515513126,0.004,0.0015,0.0089,0.0136,14.495,79.1881
460,21,2.56,0.012757553479833417,0.9806243272335845,0.0045,0.0017,0.0099,0.0152,14.4873,79.1842
470,21,2.56,0.014102776151361606,0.9844357976653696,0.005,0.0019,0.011,0.0169,14.479,79.18
480,21,2.56,0.015550949537547444,0.9876434245366285,0.0055,0.0021,0.0121,0.0187,14.4701,79.1755
490,21,2.56,0.017088346876436837,0.9903614457831325,0.0061,0.0023,0.0134,0.0206,14.4606,79.1706
500,21,2.56,0.018735558310961044,0.9926739926739927,0.0067,0.0025,0.0147,0.0226,14.4503,79.1654
510,21,2.56,0.02047885707916598,0.9939678284182305,0.0073,0.0028,0.0161,0.0247,14.4394,79.1598
520,21,2.56,0.022331969943005733,0.9950829748002459,0.008,0.003,0.0176,0.027,14.4279,79.1539
530,21,2.56,0.024288033521503254,0.9960429621254946,0.0087,0.0033,0.0191,0.0294,14.4156,79.1477
540,21,2.56,0.026353911195635838,0.9968750000000001,0.0094,0.0036,0.0208,0.0319,14.4026,79.1411
550,21,2.56,0.028529602965403238,0.9971139971139972,0.0102,0.0039,0.0225,0.0346,14.3889,79.1341
560,21,2.56,0.03082197221178287,0.9977738201246661,0.0111,0.0042,0.0243,0.0374,14.3744,79.1267
570,21,2.56,0.03322415555379744,0.9979347377116894,0.0119,0.0045,0.0262,0.0403,14.3593,79.119
580,21,2.56,0.035743016372424115,0.9984639016897081,0.0128,0.0048,0.0282,0.0434,14.3434,79.1109
590,21,2.56,0.038378554667663024,0.9985693848354792,0.0138,0.0052,0.0303,0.0466,14.3268,79.1025
600,21,2.56,0.041123907058536746,0.9986648865153538,0.0148,0.0056,0.0325,0.0499,14.3094,79.0936
610,21,2.56,0.04399280030699987,0.9990639625585023,0.0158,0.0059,0.0347,0.0534,14.2913,79.0844
620,21,2.56,0.04697150765109793,0.9991233196960841,0.0169,0.0064,0.0371,0.057,14.2725,79.0748
630,21,2.56,0.0500668924718081,0.9991776315789473,0.018,0.0068,0.0395,0.0608,14.2529,79.0648
640,21,2.56,0.0532789547691305,0.999227202472952,0.0191,0.0072,0.0421,0.0647,14.2326,79.0545
650,21,2.56,0.05661455792404205,0.9992725509214354,0.0203,0.0077,0.0447,0.0687,14.2115,79.0438
660,21,2.56,0.060059975174588665,0.9995428571428572,0.0216,0.0081,0.0474,0.0729,14.1897,79.0327
670,21,2.56,0.06361520652077021,0.9995685005393744,0.0229,0.0086,0.0502,0.0773,14.1672,79.0212
680,21,2.56,0.06729397872454104,0.9995920032639739,0.0242,0.0091,0.0531,0.0817,14.144,79.0094
690,21,2.56,0.07107570164296977,0.999613750482812,0.0255,0.0096,0.0561,0.0863,14.12,78.9972
700,21,2.56,0.07498096541898765,0.9996338337605273,0.0269,0.0101,0.0592,0.0911,14.0953,78.9846
710,21,2.56,0.0789891799096634,0.9996524157108099,0.0284,0.0107,0.0624,0.0959,14.07,78.9717
720,21,2.56,0.08311407187695129,0.9996696944673824,0.0299,0.0112,0.0656,0.1009,14.0439,78.9584
730,21,2.56,0.08734191455889694,0.9996856828539997,0.0314,0.0118,0.069,0.1061,14.0171,78.9448
740,21,2.56,0.09167957133647753,0.999700553975146,0.033,0.0124,0.0724,0.1114,13.9897,78.9308
750,21,2.56,0.09612017882871576,0.9997143673236218,0.0346,0.013,0.0759,0.1168,13.9616,78.9165
760,21,2.56,0.10066373703561189,0.9997272975184075,0.0362,0.0136,0.0795,0.1223,13.9328,78.9019
770,21,2.56,0.10531710933814295,0.9997393117831075,0.0379,0.0143,0.0832,0.1279,13.9034,78.8869
780,21,2.56,0.11006656897435463,0.9997505612372163,0.0396,0.0149,0.0869,0.1337,13.8733,78.8716
790,21,2.56,0.1149121159442469,0.9997610799187672,0.0413,0.0155,0.0908,0.1396,13.8427,78.856
800,21,2.56,0.11985375024781965,0.9997709311648151,0.0431,0.0162,0.0947,0.1456,13.8114,78.8401
810,21,2.56,0.124891471885073,0.9997801714662563,0.0449,0.0169,0.0986,0.1517,13.7795,78.8238
820,21,2.56,0.1300252808560071,0.9997888513513514,0.0467,0.0176,0.1027,0.1579,13.747,78.8073
830,21,2.56,0.13524145039866717,0.9997970161372172,0.0486,0.0183,0.1068,0.1643,13.714,78.7905
840,21,2.56,0.14055370727500802,0.9998046684246509,0.0505,0.019,0.111,0.1707,13.6804,78.7734
850,21,2.56,0.14594832472307498,0.9998118886380738,0.0525,0.0197,0.1153,0.1773,13.6462,78.756
860,21,2.56,0.1514253027428682,0.9998186927749071,0.0544,0.0205,0.1196,0.184,13.6116,78.7383
870,21,2.56,0.15698464133438758,0.9998251136761106,0.0564,0.0212,0.124,0.1907,13.5764,78.7204
880,21,2.56,0.16262634049763322,0.9998311808896767,0.0585,0.022,0.1285,0.1976,13.5407,78.7023
890,21,2.56,0.16834353685162784,0.9998369210697978,0.0605,0.0228,0.133,0.2045,13.5045,78.6838
900,21,2.56,0.1741293670153944,0.9998423458931105,0.0626,0.0236,0.1375,0.2115,13.4678,78.6652
910,21,2.56,0.17999755775088708,0.9998474796003965,0.0647,0.0244,0.1422,0.2187,13.4307,78.6463
920,21,2.56,0.1859275189151744,0.9998523440383905,0.0668,0.0252,0.1469,0.2259,13.3932,78.6272
930,21,2.56,0.19193297727021083,0.9998569589472178,0.069,0.026,0.1516,0.2332,13.3552,78.6078
940,21,2.56,0.1980002060540419,0.9998613422074321,0.0712,0.0268,0.1564,0.2405,13.3168,78.5883
950,21,2.56,0.20412920526666758,0.9997982650796853,0.0734,0.0276,0.1612,0.248,13.278,78.5685
960,21,2.56,0.21031997490808804,0.9998042031066441,0.0756,0.0285,0.1661,0.2555,13.2388,78.5486
970,21,2.56,0.21657251497830302,0.9998098497813273,0.0779,0.0293,0.1711,0.2631,13.1992,78.5284
980,21,2.56,0.2228799620963356,0.9998152368048285,0.0801,0.0302,0.176,0.2708,13.1593,78.5081
990,21,2.56,0.22923545288120833,0.9998203592814372,0.0824,0.031,0.1811,0.2785,13.119,78.4876
1000,21,2.56,0.23565271409487584,0.999825246111726,0.0847,0.0319,0.1861,0.2863,13.0784,78.4669
1010,21,2.56,0.24211801897538354,0.9998299126885134,0.087,0.0328,0.1912,0.2941,13.0375,78.4461
1020,21,2.56,0.24863136752273163,0.9998343731021918,0.0894,0.0336,0.1964,0.302,12.9962,78.4251
1030,21,2.56,0.25518589635594274,0.999838622915546,0.0917,0.0345,0.2016,0.31,12.9547,78.404
